userId,movieId,note
110004,364,5
101165,3252,6
79437,4734,6
66317,8949,8
8932,3751,6
60911,485,5
43217,2080,7
99518,4367,5
12767,1270,9
50367,3702,6
586,4558,5
79393,3702,5
28771,595,8
100349,2294,5
48033,8622,5
971,5464,6
127256,2858,7
131894,1580,8
94985,3948,7
127256,3499,7
60814,2054,5
138134,2395,6
78681,5956,4
25511,2571,7
24691,1597,9
63643,1732,3
73948,11,7
9690,1220,6
26193,750,8
94259,5528,3
85190,32,8
6921,778,8
123946,4262,4
14908,5266,5
42886,750,7
10678,3020,5
12044,4308,7
53346,1721,3
6921,555,7
133811,1101,9
89081,34,8
116361,1358,8
72834,35836,4
66023,185,4
137277,2712,6
41613,923,5
51199,3418,3
20372,953,5
77884,5388,4
35128,49272,8
34395,4963,7
137501,4027,9
76155,5902,7
73853,1210,7
136819,1060,4
66837,1198,9
119506,5349,7
123055,471,7
131961,2001,3
55848,6373,6
41267,1079,6
113487,1291,7
80920,377,5
129540,2003,7
41859,2278,9
49229,1345,6
93227,2671,5
10321,185,5
69124,3751,3
48644,11,5
76437,8665,5
124633,33679,1
42152,2918,4
115087,593,9
43296,4865,6
97853,3108,7
83947,1617,7
39382,596,5
59373,2006,6
23039,1225,9
13753,2054,6
37317,592,7
44492,5945,2
29420,37733,8
42096,3996,4
127256,3362,9
98420,1291,6
114701,235,9
33690,923,5
42069,3256,5
66617,6874,5
74076,5952,7
23317,1073,5
35945,1219,7
115606,923,9
49208,2987,7
20845,5507,1
24800,3081,6
126184,1206,7
112174,49272,6
77630,3977,5
7201,2997,7
61729,2490,6
20262,1610,5
44654,1265,9
122364,1732,9
137202,2599,9
58953,4878,6
29069,364,7
109883,2000,7
83275,1230,6
131651,3175,5
21078,47,7
21664,3363,7
130859,2699,3
66825,1408,7
31753,3555,3
72983,1265,9
101282,1221,7
29673,1876,4
79366,4022,7
135984,608,7
741,508,8
84752,3105,9
122380,2028,7
54693,1242,9
83556,2762,8
50041,1466,6
18471,1393,5
52009,1994,1
68233,2424,2
33575,6537,6
81583,58559,6
123352,1544,5
88821,586,3
74142,586,4
21391,1291,5
11152,1356,7
73213,2012,5
66362,5502,3
24661,34048,3
121535,1994,5
43945,3703,7
137501,5266,7
68558,2012,6
25345,349,6
123601,180,1
22352,597,4
5216,1302,7
40666,2248,3
137746,3255,5
47476,50,9
66533,2959,9
8739,3555,7
4084,47,9
104063,3793,7
12131,2701,0
3625,1610,6
66201,1552,5
116498,2716,7
39198,2,7
59457,1517,7
111959,3751,5
7036,47,9
109702,5464,7
68358,1120,8
134401,3087,2
53930,377,5
99937,2699,5
50943,3977,4
54259,3252,6
56961,2268,9
45983,2001,5
40285,3147,3
12131,5349,4
42353,1784,6
49205,1617,8
82418,2890,9
22352,1035,9
41859,1196,9
66179,32587,8
69850,1682,3
119506,5445,7
117395,2054,9
94377,2502,7
23317,1597,1
23311,5218,8
43945,5669,8
108195,3702,6
21186,1092,5
92616,596,1
137839,1371,1
90525,3686,7
70025,104,9
67546,590,7
12653,173,4
114009,3499,5
12767,1721,0
61030,1225,6
125585,1639,7
132747,7361,9
62984,4321,9
88176,2115,3
115496,95,6
117789,260,9
94090,4306,9
52075,1682,9
51075,11,5
78437,904,2
120572,2716,5
122160,3481,5
42929,3608,1
104824,1027,5
42152,1233,8
105580,6373,4
16938,349,7
94750,2391,8
75678,4979,7
99524,1608,6
77385,1610,8
55237,4308,6
80361,1196,9
1244,364,8
97602,1250,6
76737,1961,7
123334,2012,5
97860,3363,3
34395,2692,6
99347,34,7
66088,1610,7
55848,3147,7
67544,2478,5
70073,260,6
64191,2502,9
8739,1200,7
138307,2011,6
61115,4993,4
31122,520,5
125849,2105,6
66023,2948,5
70073,33679,6
100418,1089,6
126067,296,8
68214,1210,5
19305,6539,5
118106,58559,6
101861,457,9
10514,903,7
85560,2174,6
208,1084,7
86301,3703,7
54549,2599,6
131180,2115,7
6964,466,7
105498,380,6
18496,3608,8
74054,2028,7
65529,480,5
106068,1222,7
94985,2712,7
135090,5945,5
110255,736,3
74937,910,3
79357,5502,7
112418,1265,7
125794,1266,9
18390,2081,9
87062,1704,9
101675,1784,6
121328,1556,5
55765,5995,9
117789,5266,7
53640,2671,5
572,608,3
26062,8368,5
110991,1208,4
109245,736,4
107266,21,1
29673,1222,7
122679,3702,5
27854,2871,7
135015,919,8
15701,3527,7
50603,1641,5
1516,520,1
137277,2105,5
14437,1544,4
88604,1876,5
54549,153,5
106676,3039,7
4529,1717,3
111139,1282,9
21078,555,5
102680,16,7
118983,353,7
94090,4886,9
78740,110,5
15478,434,1
14512,51255,8
10627,924,9
68214,2294,5
67546,3408,7
55076,1784,5
91626,2396,9
44492,4993,9
83305,2161,7
92616,4993,9
121052,25,7
129159,318,7
74036,788,3
94628,480,8
21664,1097,6
88773,5060,9
61168,1200,9
128690,3147,7
44882,2420,5
35128,349,3
23311,3418,5
15601,1639,5
89299,736,2
49554,553,5
1507,6377,6
64843,3082,7
58667,1136,9
9490,70,5
60135,1552,0
120575,1617,6
58953,2396,8
102845,2706,2
7201,1544,5
100801,1641,7
114531,1200,8
90078,3863,6
6373,1923,3
20180,8644,3
8739,32,7
25345,1641,5
71928,2420,3
74136,2124,5
4308,153,7
35945,5995,6
27482,3698,5
14994,4262,2
110858,2000,5
69645,3897,5
57434,2012,5
41877,2539,5
123352,442,8
65431,5388,7
62779,2890,9
85560,7153,9
106680,34048,6
93365,1625,4
66810,1375,5
48405,8644,6
19776,2712,3
37530,593,7
98909,3481,9
78305,2918,7
114270,1690,4
22550,1288,5
98206,2407,4
127871,750,7
46470,6365,5
3318,1320,5
2484,788,3
61610,2409,3
24688,6947,5
128653,953,9
45815,1370,5
80361,2105,7
135425,5378,4
15781,2000,7
26062,1193,7
4129,4027,4
12653,1234,7
99781,367,5
88738,1307,7
117144,2000,9
59873,924,9
128690,7153,8
125456,4002,5
25092,786,2
96601,1221,8
101044,3994,8
73787,1831,3
6636,541,7
25101,8917,7
48110,1371,0
120105,1079,7
32344,5995,7
80771,37733,4
78305,3210,7
121052,2692,5
6112,1994,3
12158,2640,2
118848,2021,5
127450,2167,3
59407,1387,9
21349,1918,7
45815,1285,1
76292,442,5
5157,165,8
110130,3418,0
72008,36,5
126269,1225,4
33349,2968,7
50603,904,7
33713,3175,6
28222,1954,9
4507,3552,5
92516,543,9
119506,356,7
41281,1220,5
10321,784,3
27894,1036,3
28771,4085,7
52543,2797,1
122679,786,5
56520,1028,5
90878,1197,9
113073,5349,5
127486,2701,8
572,33679,9
103861,6711,5
44882,3033,5
13431,1917,3
13494,110,7
50599,5445,9
75678,3578,9
5725,1233,9
113336,1127,6
20506,1954,9
106474,454,5
114412,364,5
78681,953,7
113487,2424,5
3629,1221,6
118754,1358,7
32780,1061,6
88024,3994,8
15822,3160,5
59873,1676,5
29656,3147,5
52877,1485,3
103492,5445,7
76437,1882,6
79967,380,5
32514,788,6
52457,8360,4
53018,2019,9
61115,2076,5
15701,1639,6
129805,8360,3
119367,4018,5
21391,1199,9
129030,1035,3
122160,1387,7
69829,5349,4
75299,49272,9
93018,1095,9
102098,1084,8
72517,2671,1
115115,3994,7
49212,2420,7
42204,3408,5
76595,7147,6
95301,2968,5
136877,1777,7
134210,36,5
9116,2000,9
38202,910,5
30857,3033,5
1507,1307,5
96482,3623,3
12644,1645,3
101420,1215,7
73293,1282,7
31753,344,7
53830,539,3
8805,3671,9
106721,208,3
124339,4878,3
37914,1968,6
109245,2161,5
115606,2100,5
42369,1610,7
110190,919,8
52260,2763,6
89454,2455,0
50441,1584,7
23055,1247,9
70303,2628,3
44530,6,6
106308,4995,7
58612,1073,5
61394,208,3
78229,2003,5
12618,196,2
119675,2916,7
59702,4370,3
23861,1304,3
61696,1653,5
112988,6502,6
40483,296,6
12644,5378,5
74036,3418,5
20246,2081,5
135033,608,9
424,1748,4
23068,6373,5
32341,3147,6
32344,3175,6
6636,2278,7
6314,2700,7
122371,7438,9
127301,2470,7
9490,1997,9
122160,41566,7
72465,733,5
26888,4025,8
83556,2871,6
107640,2657,6
20262,50,8
14512,5679,8
33319,1221,8
110826,1921,9
65401,4246,3
24719,2006,7
137037,832,7
33092,541,6
125794,2763,7
54305,1120,4
74707,6,7
72008,4011,9
61495,2021,6
11719,7143,7
99448,1028,6
50566,3253,5
107769,3977,4
113991,2640,7
119531,2006,5
65387,2683,6
64989,2115,6
68507,858,9
76630,5266,4
9544,1230,8
100134,440,2
4295,1394,7
114601,5418,7
39647,2021,3
114758,1221,7
125270,196,2
11560,903,6
138134,5528,7
73293,208,3
66617,1673,3
37695,588,4
98541,3698,5
26640,2124,5
115811,2671,3
7051,1028,6
116960,3702,4
137839,3702,2
79071,2268,6
116298,2706,9
70964,1479,9
55479,1333,3
15701,10,3
77525,6378,8
125456,1912,6
28467,5669,7
19305,356,7
1411,4002,6
85654,316,4
79071,6934,5
62812,1597,6
16840,357,3
118754,235,8
25411,8961,9
129805,55820,9
13955,4720,7
80844,1036,9
123352,1089,6
122679,3160,9
106906,1221,5
84752,434,3
54305,1230,9
21186,7361,5
38756,1610,8
10292,1097,1
132747,2997,7
35227,2406,7
61000,3114,7
111549,2291,7
134690,5669,8
116287,597,5
88228,2288,3
41517,2403,5
67303,1233,7
99518,2968,7
104345,587,4
67657,597,5
91067,2396,6
48821,4558,7
13730,1380,6
27666,2478,2
91172,95,5
9545,1307,5
118999,5418,6
51703,1095,3
9545,903,5
47476,1479,5
67996,1266,8
102911,2028,3
19242,912,9
94541,2329,6
10321,2302,9
11152,1193,9
96244,4308,9
10012,919,7
59414,1673,7
130987,1222,7
26623,2712,2
76630,2710,3
116317,5418,8
120479,1580,7
117144,5266,7
5784,1073,5
89307,4993,6
23459,5952,9
88527,1909,5
3318,2746,5
85558,16,8
14457,1088,5
117395,8360,6
26821,1225,7
39346,3785,5
102038,33794,7
5768,110,5
111176,1258,4
73293,4018,2
58170,595,7
7784,6863,6
26480,4367,6
85558,1374,9
775,367,5
74028,1225,9
8932,4011,6
68180,1690,6
11719,5010,5
123817,2420,5
77999,3863,4
31753,750,5
74142,2395,7
37253,1270,7
125178,353,5
98541,1089,6
105640,1784,6
99937,4979,7
70964,6,5
116189,5481,5
134156,8961,6
27666,2161,3
5784,2058,7
61496,593,9
77630,1597,7
15616,8644,3
116590,2706,7
50599,586,9
5157,1407,7
103203,5060,7
134159,1288,7
45709,1407,4
56504,368,5
46744,2329,7
24688,4643,5
4507,1617,9
128893,858,9
1185,1101,7
77525,2194,5
41070,1220,5
95301,1356,5
57056,2683,6
26480,2427,7
106939,3253,5
115087,2420,7
90138,471,8
83949,4447,5
90878,543,5
110826,1200,7
76737,349,7
64430,541,8
88795,2329,9
115870,165,9
39346,2391,6
2669,1197,7
88955,4239,5
10321,2628,7
60762,11,5
14280,3527,6
83334,1673,5
72008,912,9
102255,1358,8
123601,7147,6
31503,788,7
84480,4239,5
46095,4896,4
130191,434,8
124126,1247,7
128233,5902,9
52135,1358,8
16612,5679,8
70073,7361,6
90078,4734,7
51616,1682,7
104916,2692,5
39766,2539,7
42429,4975,5
94827,39,7
24691,2490,5
134175,2529,7
18706,2699,1
3858,4995,5
66533,736,3
94259,1199,5
111176,6947,2
76630,2294,8
5726,1377,3
18138,1673,9
65182,1252,7
78362,2144,5
70854,2968,8
71757,5015,3
19107,30707,6
48568,919,9
77525,2193,5
26885,2985,5
11902,6711,9
77385,4027,8
80920,6323,5
43945,1748,1
73607,4995,6
87506,1213,9
119048,4085,5
75573,8641,9
99171,593,3
135418,1219,7
3618,454,9
15822,597,1
69426,1291,9
59154,1265,5
42152,2858,8
135033,3087,5
132947,1084,7
129789,4886,9
131698,4085,6
116498,55820,7
86275,2406,5
117948,953,5
18138,95,3
119017,3996,9
4084,1208,9
28771,33794,5
121894,2115,5
70073,1479,6
40285,551,2
29310,2617,7
24127,1882,5
31404,2871,4
78453,1343,7
101165,5218,6
122860,2706,3
18415,5995,9
51978,58559,4
35804,8636,8
58170,3301,6
73948,4865,5
72008,3671,9
19228,1090,9
70964,2539,7
20294,2571,8
4914,2948,7
125978,1909,3
135015,6874,9
47422,442,7
44070,33794,8
44530,356,5
20246,1302,7
130019,235,9
99524,2353,9
136223,3994,7
116900,587,5
119791,1127,7
89495,1095,9
39099,3911,6
94628,913,9
74937,2395,8
15617,377,5
12131,1213,8
103088,1215,9
33185,434,7
125178,2692,7
102025,1266,8
75153,141,6
127840,235,7
124052,1258,9
3284,1682,7
21057,592,6
90861,3253,5
62222,5015,5
18415,953,9
52009,1374,1
71975,500,6
4358,4734,5
37317,3255,7
77385,349,7
982,2871,7
19228,1197,9
67075,2115,5
135071,235,5
46851,6947,7
102098,3081,7
121870,300,7
64175,5902,9
101458,2763,5
117143,5481,6
27189,6378,7
98865,1089,7
110858,4963,7
128459,440,7
53346,2968,8
27041,539,5
131588,1198,9
34899,2144,5
29037,3253,7
76972,2529,8
68214,923,6
111650,2396,7
56720,1408,7
137501,2791,7
26623,1374,7
38156,1552,6
51507,5902,5
111373,2003,3
45461,10,6
35227,1674,5
96750,4865,4
394,555,7
11719,3256,5
113487,34048,4
122364,1641,5
116375,1641,5
32094,95,4
136875,5349,5
37914,1090,8
69662,1370,5
10937,3253,7
31404,1552,5
84849,41566,7
15718,912,9
44654,4370,6
68180,2407,7
28830,380,7
66088,2701,5
359,1320,2
61168,2329,7
83090,924,5
87164,1215,6
72276,2115,7
126661,163,7
126395,4002,6
88955,5502,5
104063,1394,7
26193,832,5
138134,1265,8
122160,1089,9
80099,2011,7
106155,4878,5
18907,1213,6
91631,70,4
10759,2001,5
97853,2858,9
33803,2167,6
64175,7438,4
42913,1912,7
53799,1556,6
131721,367,5
114659,1831,1
1411,235,7
89799,356,6
3289,1997,6
76292,2023,5
68575,3448,5
63132,2599,7
39214,3752,2
48038,2539,3
9690,1997,7
89703,2278,5
5393,1080,9
19528,2407,5
34576,8665,7
124622,292,3
56847,1036,9
74054,2657,5
66401,3301,9
101127,33794,8
115811,163,5
92499,858,7
84111,6157,4
60518,3253,7
54107,36,9
97860,1266,7
82134,1219,5
98597,1304,5
1411,2628,5
43384,2407,6
122319,5956,5
122371,1061,8
29934,2003,5
33082,3471,1
48110,2054,2
102911,30707,5
89242,5945,6
46880,6373,5
84111,5377,7
52685,1552,1
118174,434,7
121930,2021,5
131180,2288,7
11152,2028,9
43666,2407,5
120479,4979,6
14678,1394,9
122371,4226,9
59544,33679,4
1507,3082,1
118848,7143,6
30739,553,7
73611,1036,9
18907,1208,9
68796,1304,8
6719,2396,7
136875,1120,6
67830,1291,4
52520,6874,8
56961,8636,7
6881,1275,6
52661,1343,5
126072,3006,7
52543,1079,6
136268,8917,4
98206,3578,7
61053,551,7
76307,527,3
78728,3977,5
32094,1994,4
123327,5377,7
71170,1092,5
49562,1088,5
15781,1234,7
43525,44191,6
86301,2915,7
52661,2019,7
74076,608,8
42929,1377,3
119675,111,9
71928,4855,5
68161,508,4
40666,3160,5
83305,1961,7
10781,4262,7
59407,6333,5
41165,3362,5
112174,588,5
1972,1230,5
65670,1580,5
7724,1089,7
80185,5995,9
130767,2959,7
113209,3793,7
117987,1266,9
81343,1391,5
80361,8961,7
123514,377,7
54465,4027,9
2762,520,3
24830,2701,3
96482,253,6
29310,923,9
14512,4963,7
12767,208,0
115176,5459,6
64572,3362,7
60135,2407,6
38251,1208,8
117987,4321,7
98213,500,6
29420,3793,5
88312,1120,5
2843,49272,7
46396,4027,9
76292,1722,6
80361,1307,5
59873,3499,6
54113,924,9
50367,4270,4
80844,1090,6
25737,4979,7
77297,3897,7
49734,8644,5
112988,1221,9
5576,1097,7
110307,357,5
121516,1073,7
19305,3948,4
130110,7147,7
111523,163,9
94520,318,9
54259,4993,9
5576,2054,5
131746,3108,7
100438,608,5
100801,4027,6
101968,1584,5
9116,1240,9
130019,2391,9
33349,1101,8
88587,1994,5
89299,1252,5
76540,5418,5
48527,1320,2
61610,8874,8
46470,293,9
96925,1997,7
52685,1230,5
92269,543,6
51507,457,7
134866,2000,6
99524,551,7
19722,1198,8
135753,2100,5
43317,3897,9
24816,8622,7
123754,2797,7
111176,1250,5
1507,1339,5
27894,2245,5
69645,8636,6
33082,1127,5
85654,410,4
80844,6947,5
99937,1777,4
52260,1233,7
88176,2076,7
108195,2355,6
110858,2001,1
46470,30707,7
136054,2871,7
69793,1544,5
34440,1517,3
91231,1777,7
80668,1060,6
39647,4002,7
117948,1097,7
70883,6333,6
23068,1234,8
90500,4226,7
92516,1717,7
122009,1729,7
14457,4034,7
27426,2115,7
13892,2539,5
120415,3087,5
78681,904,9
83275,4973,4
136599,3826,5
129005,4973,9
32094,1208,8
76213,3408,7
32984,2115,7
76630,111,6
92616,4718,1
77525,1968,7
118416,457,6
40008,47,7
123606,2288,9
117015,2987,7
25192,318,3
89364,1259,7
32161,39,3
126269,3255,8
58612,2174,8
15701,1246,7
23317,471,5
83334,70,5
80501,628,7
78681,3608,9
43317,1136,5
71992,3256,7
132603,858,9
132095,2710,6
125978,3081,5
120458,3809,9
137202,1,8
25411,2403,7
119271,1214,9
92362,543,7
131275,1391,9
9034,3826,6
113336,1377,3
58802,1918,5
91904,1747,3
94976,543,1
128566,33679,6
34124,1779,6
71010,1876,5
6881,4896,3
19963,4886,8
90078,30707,8
26863,1035,7
89402,4979,9
69793,2278,6
24143,2403,7
10627,344,6
63705,1682,8
50566,786,3
98470,1247,9
14977,1240,7
86529,3977,0
136684,1921,6
70770,3448,4
102680,260,3
89081,3105,6
111959,4308,9
113806,434,7
113487,44191,5
32514,34048,5
83305,1183,5
52116,1370,3
63705,2959,8
79713,1961,6
109152,539,5
70379,587,5
16938,6157,7
124339,33493,7
59873,5956,6
55556,1088,3
63799,8636,6
38251,2915,6
102646,1639,7
18611,2081,7
12767,1748,3
83331,608,9
112203,480,8
49205,1653,9
27894,3624,7
47986,4855,6
77156,4270,3
65529,5377,1
44341,1729,7
38965,3114,8
70025,2871,7
55493,1061,5
13606,1682,6
26867,1580,3
59373,5481,1
110004,1,6
48110,2193,0
10321,2490,3
66837,1089,9
130477,608,7
26193,1375,3
98470,1831,3
25101,3253,6
4914,2858,9
86722,196,1
131180,4034,7
86741,1302,5
116498,527,8
73364,1339,7
14977,1690,2
72276,288,7
94976,410,4
85654,1408,6
69683,555,9
74028,5266,8
29310,3499,8
72008,33679,0
87746,1682,5
39579,1918,7
116287,592,5
128566,596,6
18319,1219,9
96684,5299,7
104347,2539,3
135071,1198,6
6373,904,8
91172,555,6
131347,6934,6
101768,111,9
52260,2100,7
92362,1092,3
83947,364,7
127453,1375,7
118955,2948,4
50599,1962,5
102038,1393,7
132747,3087,9
23317,3176,7
135425,3160,6
72465,4848,6
107324,208,5
23227,196,5
13589,597,9
119367,3471,9
66401,1377,5
17333,919,9
55076,1101,7
52636,1092,9
78728,2245,7
65959,4308,6
114406,5060,6
88820,904,9
52636,1214,9
54107,288,8
34632,2353,6
73293,2302,5
3864,141,6
104043,2706,5
98420,2641,3
43296,4979,9
119791,440,1
128527,541,9
43194,541,9
97521,2012,6
128203,1674,7
106939,3527,7
124831,1193,9
39198,2144,7
52457,2001,5
18496,1270,7
123606,2791,9
99937,30707,6
88738,1291,9
42506,924,8
29673,6502,5
55008,4558,4
69378,3105,5
71170,1682,7
93359,1343,5
27482,3702,6
43180,1921,7
25737,47,8
6976,5349,8
34770,3252,7
130622,59315,5
122364,4370,5
122160,8874,7
39382,1288,9
138162,3418,7
15781,3160,9
92518,1784,7
18138,3082,4
32341,832,4
135015,3578,9
26480,4718,5
4967,3147,7
55765,457,7
70816,3949,3
129030,1704,9
107769,1831,5
10781,6,7
17503,300,3
64060,924,9
134175,3911,7
83334,2717,2
64843,1047,7
119367,163,2
99524,4022,7
48033,1200,8
4295,2542,9
57727,5445,6
64572,5507,5
81706,903,4
102001,3255,5
35227,2871,7
112203,1918,4
92011,1196,7
79437,32,7
94541,2791,5
34700,4975,7
113336,380,5
109744,7143,7
114659,5459,2
59873,1527,7
127453,2080,7
80103,904,7
67830,2081,1
116298,2002,6
85525,1387,5
68558,3448,5
116960,1221,7
65542,4034,6
33319,1036,6
99342,1127,9
118882,595,5
14519,2987,6
25192,5378,4
66179,150,4
68180,1240,6
25092,349,4
34770,1252,7
4295,34,9
55848,2797,7
107126,3418,9
134690,4734,5
92362,589,7
116298,590,9
136989,5669,7
50421,30793,3
38956,111,9
48677,2420,5
111650,8636,3
134857,3753,7
39766,2791,5
110255,1,6
94541,318,8
71170,5464,8
42152,1408,6
70025,153,1
93152,3717,3
22411,1213,7
27053,1,5
30497,5502,5
91709,5459,4
67075,4886,3
100492,2791,5
56961,2273,7
15781,3527,5
54978,912,5
2843,111,6
122995,2953,5
54057,4973,9
36204,1343,1
27054,4975,3
89402,2012,6
66049,39,7
42152,2762,7
40666,231,1
37695,8665,7
15478,1921,5
107324,5459,7
65529,25,8
65297,5481,3
101171,912,9
36821,3147,5
52009,1527,9
75448,3481,7
10616,8874,4
39198,1183,5
33349,4085,4
66810,1240,7
17333,2407,7
116590,2858,5
4084,5679,7
37897,21,7
8966,2599,8
61115,223,1
83343,1380,9
119989,6373,7
14908,1285,7
43666,1500,7
125777,2671,6
110656,1918,5
99518,110,8
96922,3489,5
102118,2407,6
135425,6,6
66763,8798,6
34700,410,4
93152,4734,5
84792,337,6
11333,1266,7
11081,4718,3
13494,180,7
50567,1203,6
80668,3623,5
67443,3108,7
58667,1,9
1763,6377,7
26867,6947,5
42909,541,6
24219,8368,5
23061,6863,6
37161,110,9
46645,2019,9
75618,4011,9
94985,44195,6
103654,8783,5
71138,33679,4
44654,1653,7
96618,1127,7
76972,1625,6
42290,1242,5
4529,231,5
74076,32587,3
111650,55820,9
110004,3555,6
14081,6373,3
9720,2003,7
35352,1485,9
51199,34,9
37253,2321,0
22901,35836,8
74937,1278,9
12044,3897,7
130859,858,9
133372,1674,7
125849,2005,7
59477,5388,4
70025,1391,7
119531,527,9
130019,1095,5
70201,353,5
16398,6539,7
104043,1954,5
30799,34048,3
74356,953,6
99871,4734,7
77142,2003,9
90525,2403,9
82739,953,7
62925,2081,5
49554,509,7
136684,4447,4
52260,2302,6
68063,593,9
131180,30707,5
101127,3175,7
114933,3033,6
2657,2424,5
71928,1562,5
72420,4855,3
114805,1242,9
86275,1961,7
14519,3499,7
53998,344,2
100712,1222,9
16938,2617,8
120105,2023,7
132082,1214,5
76213,923,7
73853,480,7
67022,1265,9
18628,21,7
109744,34,5
66049,1917,6
31503,1393,3
63834,3176,8
52135,594,7
20506,2406,8
80099,4886,7
1411,30707,8
12026,2407,6
88312,1954,5
20180,8874,8
42886,1304,8
15529,2023,5
106939,2916,9
105588,3020,5
14430,3489,7
13494,4025,2
122364,21,5
116590,3863,2
49208,539,5
25978,3671,8
134175,3210,7
7321,1199,5
121894,3081,7
92362,4034,7
18706,5378,5
118882,37733,5
3864,2959,9
86301,919,6
121052,608,8
68180,6711,5
112852,4027,7
102025,2115,6
6112,2791,7
36312,736,4
128258,1345,3
134637,11,0
43945,4979,8
37253,2028,3
99360,196,5
125924,1805,5
78644,288,5
55493,589,7
51384,32,8
98470,1246,6
114096,4975,5
121894,8961,7
31838,1120,5
24718,2640,7
61168,173,2
103861,3949,7
91904,733,1
117143,51255,6
130459,5952,5
4507,1343,5
121535,1333,7
55848,1027,7
114406,8798,5
32717,4308,7
87094,1240,6
43209,2762,7
35514,4973,5
19937,920,7
133329,555,7
115606,1242,6
15497,2194,5
63828,485,4
126395,2268,6
32094,1233,6
27426,3717,6
127871,904,9
105580,1580,4
130110,3624,3
97176,3552,6
134181,3256,6
51978,1674,9
103986,2890,6
68026,3247,5
128503,1544,7
63705,59315,7
138307,8917,6
54465,1371,5
84752,2791,6
109687,1259,6
50566,5502,3
59407,5218,5
39198,780,9
54549,1215,6
86736,1608,9
83081,8961,7
37264,1307,6
96608,2968,5
56961,2278,9
66837,1339,7
61567,7438,7
93152,7361,9
64430,1307,8
114758,3301,4
119791,628,5
134690,4816,4
123606,1370,7
52457,5989,5
87164,1320,5
92516,5464,7
125456,1206,7
14280,292,6
82908,2641,7
92011,260,9
120379,180,5
98597,5481,3
33319,30707,7
2669,1466,7
93152,1673,9
52520,4816,6
5726,2858,9
51616,553,6
83331,2403,5
11081,4367,1
50746,165,7
3907,2012,6
112049,253,5
114659,2692,5
131651,3994,6
113336,3006,6
54693,318,9
9815,288,9
88773,555,9
15964,2407,7
10678,2023,3
68233,4896,2
98541,778,7
122860,8798,7
37925,5464,7
24688,4447,3
135795,1266,6
84476,6378,4
31681,1213,9
35945,3671,7
64271,3489,4
131746,4034,9
2261,3752,4
87094,832,7
44492,3108,9
96618,1997,9
35227,1370,6
54259,923,6
62040,4865,5
29056,8874,7
55237,3408,7
52457,6377,8
76625,357,7
115811,44191,5
13589,1,9
92616,349,7
63459,597,6
99208,2001,6
51507,2490,3
94259,1721,5
64572,33679,5
41165,2571,9
94520,1729,5
87135,8368,8
101165,2395,5
42096,1278,6
101275,2617,6
64843,36,0
29420,4270,0
119963,596,7
29056,2002,5
70883,2080,4
125585,2948,7
102705,2144,5
113336,1717,4
114270,2080,6
14519,1234,8
57516,4361,9
96750,2396,7
132386,7438,8
90186,920,8
130191,260,9
130280,1101,7
70303,1641,5
27666,364,6
101110,3608,1
119367,4085,8
116900,1302,0
104347,1732,3
47634,4865,8
137377,3527,4
80034,4002,5
37317,5464,9
137202,2916,7
111176,2916,5
136599,3793,5
69683,1090,7
10460,1200,9
15964,1036,7
83305,2539,8
9087,5010,7
37145,2081,9
15655,1320,4
25237,5299,7
68026,3039,7
10292,2712,0
66179,2858,8
16924,5952,4
96618,1994,9
6314,1682,6
83726,919,5
87383,231,6
52439,1127,5
110826,1127,4
52439,2701,3
5784,2353,7
18907,49272,8
4295,1036,9
103223,2997,9
113209,5445,6
120450,4848,6
134657,2268,7
26863,2657,9
86768,2542,6
13338,2997,5
25092,1391,5
121328,21,6
67961,1061,7
4450,4975,8
132466,858,9
94377,6373,6
10514,2006,5
41070,3160,4
9545,7361,7
79011,1213,5
67830,5418,6
52661,8961,6
26640,3471,5
37253,10,1
50030,3911,9
105216,1193,9
33349,1090,6
116556,1573,9
5576,4226,9
138162,3897,7
102098,292,5
54465,5299,7
63643,1527,3
27469,2987,6
11333,2115,4
121055,1704,7
66763,3785,5
114805,2657,6
122534,380,7
128690,3793,5
4150,2641,7
130280,353,4
114933,10,5
32161,3489,5
12026,1222,9
11902,3897,9
128690,41566,5
120458,3175,9
127501,1552,3
98541,520,3
125585,1345,7
4308,590,7
96750,953,9
98211,1080,9
32861,51255,5
88821,5349,6
51978,2948,9
133811,2948,9
27666,3255,6
89791,555,5
66088,2599,5
114299,1084,6
95254,5945,4
8966,1387,8
54693,912,9
75618,1676,4
34670,4226,7
28195,596,8
96859,3702,7
22411,454,5
131275,3082,5
17333,3363,9
51616,1127,7
110130,2058,3
38160,55820,7
37695,2167,6
33690,180,3
120105,1997,7
37253,3702,5
107579,4361,5
102845,4878,9
4507,778,7
35227,520,5
30497,4878,7
116,3254,4
111176,1917,0
27189,2324,6
116859,590,9
82908,7438,9
86935,1375,3
9145,2002,3
135795,1035,6
109702,288,7
70391,628,7
49554,595,7
586,2028,9
137202,4011,8
768,1377,6
99499,8961,9
95993,1220,8
126395,1962,8
93227,1466,7
11152,593,7
22189,454,5
135015,2403,7
107326,3039,5
37695,4878,9
5576,2396,7
11902,2329,5
118882,2427,9
36312,1270,7
71264,235,7
96780,2021,5
110227,2716,8
133329,5679,5
137746,2616,3
86913,1676,1
128354,3623,3
82211,1358,7
123754,3033,6
99347,1265,9
100254,3703,6
106680,1222,6
111549,2420,5
48410,2288,8
50441,10,5
79357,6934,6
102888,1466,7
62375,2161,5
42204,3703,6
